Key,11,21,22,23,31,32,33,43,46,48,49,51,52,53,54,55,56,61,62,71,72,81,93
05027,1.0,2.0,3.0,21.0,94.0,70.0,186.0,103.0,1079.0,54.0,6.0,17.0,56.0,63.0,47.0,0.0,73.0,107.0,63.0,24.0,288.0,389.0,44.0
05028,0.0,45.0,8.0,23.0,90.0,33.0,57.0,87.0,1007.0,15.0,9.0,22.0,42.0,40.0,66.0,0.0,28.0,78.0,75.0,26.0,245.0,471.0,92.0
05029,0.0,0.0,1.0,0.0,8.0,3.0,6.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,3.0,8.0,15.0
05030,7.0,12.0,20.0,252.0,1112.0,587.0,924.0,838.0,10615.0,188.0,43.0,113.0,473.0,654.0,702.0,1.0,627.0,1049.0,1397.0,302.0,2246.0,4852.0,390.0
05031,0.0,0.0,2.0,5.0,43.0,17.0,18.0,29.0,452.0,4.0,2.0,4.0,12.0,26.0,12.0,0.0,11.0,25.0,36.0,12.0,59.0,180.0,11.0
05032,0.0,6.0,3.0,7.0,61.0,28.0,37.0,24.0,647.0,15.0,1.0,14.0,24.0,25.0,34.0,0.0,18.0,69.0,68.0,20.0,162.0,327.0,57.0
05033,1.0,2.0,6.0,8.0,126.0,38.0,81.0,52.0,1212.0,12.0,10.0,12.0,19.0,33.0,35.0,0.0,50.0,97.0,103.0,31.0,293.0,448.0,63.0
05034,0.0,16.0,2.0,0.0,5.0,2.0,2.0,5.0,112.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,8.0,5.0,6.0,21.0,28.0,11.0
05035,10.0,16.0,18.0,291.0,727.0,435.0,858.0,1167.0,10140.0,205.0,58.0,105.0,454.0,531.0,969.0,4.0,636.0,1002.0,1613.0,363.0,3539.0,4498.0,275.0
05036,6.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,81.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,11.0,10.0,1.0,13.0,12.0,20.0
05037,0.0,0.0,1.0,1.0,8.0,2.0,10.0,7.0,93.0,1.0,0.0,3.0,1.0,5.0,2.0,0.0,3.0,10.0,7.0,2.0,21.0,50.0,8.0
05038,1.0,0.0,1.0,3.0,21.0,9.0,13.0,13.0,183.0,4.0,0.0,4.0,8.0,7.0,8.0,0.0,8.0,19.0,14.0,3.0,56.0,97.0,24.0
06001,9.0,8.0,3.0,4.0,71.0,23.0,21.0,37.0,517.0,3.0,1.0,8.0,11.0,14.0,10.0,0.0,18.0,45.0,40.0,11.0,231.0,201.0,36.0
06002,9.0,7.0,17.0,177.0,438.0,165.0,307.0,379.0,3668.0,59.0,28.0,78.0,191.0,229.0,384.0,1.0,229.0,321.0,749.0,142.0,1677.0,1941.0,274.0
06003,5.0,6.0,1.0,2.0,112.0,14.0,36.0,17.0,332.0,1.0,2.0,4.0,4.0,20.0,11.0,0.0,16.0,24.0,41.0,13.0,168.0,105.0,24.0
06004,10.0,1.0,2.0,3.0,57.0,6.0,29.0,18.0,312.0,2.0,1.0,4.0,3.0,9.0,4.0,0.0,13.0,26.0,26.0,14.0,139.0,119.0,13.0
06005,3.0,1.0,1.0,3.0,63.0,11.0,35.0,18.0,492.0,4.0,4.0,10.0,14.0,20.0,8.0,0.0,22.0,40.0,42.0,16.0,170.0,157.0,42.0
06006,1.0,1.0,2.0,0.0,10.0,1.0,6.0,6.0,120.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,4.0,9.0,6.0,2.0,47.0,34.0,11.0
06007,126.0,36.0,22.0,82.0,280.0,56.0,172.0,192.0,3231.0,538.0,18.0,41.0,113.0,175.0,183.0,1.0,231.0,244.0,287.0,85.0,1323.0,1265.0,101.0
06008,5.0,4.0,1.0,2.0,17.0,0.0,9.0,10.0,150.0,3.0,1.0,3.0,8.0,2.0,5.0,0.0,7.0,7.0,8.0,5.0,62.0,49.0,10.0
06009,33.0,4.0,9.0,33.0,203.0,74.0,110.0,203.0,2169.0,30.0,6.0,23.0,62.0,61.0,78.0,0.0,107.0,160.0,162.0,49.0,703.0,857.0,77.0
06010,5.0,13.0,2.0,72.0,206.0,78.0,158.0,103.0,1693.0,11.0,5.0,15.0,55.0,86.0,80.0,0.0,120.0,147.0,176.0,42.0,851.0,1005.0,56.0
07001,0.0,1.0,1.0,1.0,43.0,11.0,36.0,21.0,248.0,7.0,1.0,3.0,5.0,5.0,5.0,0.0,11.0,17.0,12.0,11.0,116.0,85.0,29.0
07002,3.0,0.0,3.0,1.0,93.0,22.0,33.0,28.0,763.0,10.0,1.0,2.0,11.0,20.0,11.0,0.0,15.0,35.0,32.0,12.0,169.0,149.0,24.0
07003,42.0,0.0,3.0,2.0,46.0,9.0,38.0,28.0,369.0,1.0,2.0,3.0,3.0,6.0,16.0,0.0,12.0,19.0,25.0,17.0,157.0,115.0,44.0
07004,0.0,0.0,1.0,1.0,69.0,17.0,37.0,12.0,577.0,5.0,1.0,5.0,2.0,2.0,5.0,0.0,15.0,18.0,19.0,8.0,121.0,114.0,29.0
