Key,112,114,115,211,212,213,221,222,236,237,238,311,312,313,314,315,316,321,322,323,324,325,326,327,331,332,333,334,335,336,337,339,431,432,433,434,435,436,437,461,462,463,464,465,466,467,468,469,481,482,483,484,485,486,487,488,491,492,493,511,512,515,517,518,519,521,522,523,524,531,532,533,541,551,561,562,611,621,622,623,624,711,712,713,721,722,811,812,813,931,932
01001,2.0,1.0,0.0,0.0,6.0,0.0,20.0,26.0,208.0,88.0,120.0,1030.0,147.0,10.0,140.0,352.0,30.0,223.0,35.0,260.0,2.0,31.0,56.0,91.0,6.0,767.0,43.0,8.0,11.0,39.0,282.0,157.0,358.0,82.0,110.0,675.0,341.0,30.0,0.0,6725.0,367.0,2505.0,668.0,2469.0,1381.0,1091.0,880.0,14.0,8.0,1.0,0.0,96.0,92.0,0.0,5.0,54.0,3.0,55.0,7.0,17.0,11.0,10.0,70.0,8.0,20.0,0.0,409.0,24.0,106.0,617.0,285.0,1.0,1317.0,2.0,1142.0,15.0,1075.0,1950.0,41.0,28.0,406.0,44.0,9.0,476.0,113.0,5653.0,3611.0,2589.0,486.0,358.0,0.0
01002,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,23.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,185.0,2.0,42.0,15.0,39.0,22.0,16.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,13.0,0.0,21.0,11.0,5.0,1.0,6.0,1.0,2.0,8.0,1.0,102.0,46.0,28.0,13.0,11.0,0.0
01003,4.0,1.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0,91.0,10.0,0.0,9.0,14.0,6.0,14.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,24.0,0.0,0.0,1.0,1.0,14.0,8.0,9.0,0.0,1.0,25.0,3.0,0.0,0.0,410.0,15.0,196.0,27.0,90.0,65.0,65.0,43.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,17.0,5.0,1.0,11.0,7.0,0.0,37.0,0.0,42.0,0.0,39.0,47.0,6.0,2.0,13.0,7.0,0.0,34.0,11.0,264.0,143.0,91.0,24.0,28.0,0.0
01004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,91.0,6.0,22.0,5.0,25.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,5.0,0.0,4.0,0.0,8.0,0.0,11.0,7.0,2.0,0.0,5.0,2.0,0.0,6.0,1.0,43.0,19.0,10.0,5.0,14.0,0.0
01005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,3.0,6.0,143.0,17.0,10.0,9.0,34.0,5.0,36.0,18.0,10.0,0.0,11.0,11.0,29.0,0.0,122.0,10.0,2.0,1.0,12.0,115.0,8.0,33.0,1.0,3.0,130.0,27.0,3.0,0.0,836.0,50.0,212.0,51.0,199.0,107.0,124.0,78.0,0.0,0.0,0.0,0.0,36.0,6.0,0.0,1.0,8.0,1.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,26.0,2.0,2.0,67.0,13.0,0.0,46.0,0.0,85.0,1.0,135.0,74.0,2.0,0.0,52.0,6.0,0.0,67.0,9.0,527.0,289.0,192.0,49.0,55.0,0.0
01006,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,60.0,8.0,0.0,2.0,10.0,0.0,12.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,27.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,1.0,29.0,4.0,0.0,0.0,373.0,11.0,132.0,23.0,110.0,50.0,35.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,13.0,3.0,1.0,30.0,12.0,0.0,19.0,0.0,40.0,0.0,44.0,52.0,2.0,1.0,20.0,4.0,1.0,26.0,6.0,228.0,145.0,81.0,22.0,32.0,0.0
01007,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,7.0,0.0,4.0,9.0,4.0,9.0,4.0,7.0,0.0,1.0,1.0,5.0,0.0,33.0,3.0,0.0,0.0,0.0,8.0,9.0,7.0,0.0,0.0,31.0,2.0,1.0,0.0,432.0,15.0,194.0,27.0,133.0,64.0,49.0,31.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,3.0,0.0,20.0,11.0,0.0,30.0,0.0,50.0,0.0,62.0,56.0,5.0,0.0,23.0,2.0,1.0,37.0,2.0,253.0,138.0,87.0,22.0,24.0,0.0
01008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,73.0,2.0,25.0,3.0,26.0,5.0,5.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,57.0,12.0,9.0,3.0,8.0,0.0
01009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,122.0,2.0,17.0,5.0,18.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,16.0,7.0,2.0,0.0,5.0,1.0,0.0,4.0,0.0,55.0,18.0,10.0,12.0,11.0,0.0
