7023,0,0,0,0,17,7,18,7,430,0,0,1,0,1,2,0,7,7,5,3,67,39,23
7024,0,0,0,0,13,6,7,2,209,0,0,1,0,1,0,0,0,17,5,1,5,47,5
7025,0,0,0,0,8,3,3,4,80,0,0,0,0,0,1,0,5,11,10,2,11,12,3
7026,0,0,1,0,28,4,9,5,192,1,0,0,2,1,1,0,4,9,5,5,36,48,26
7027,2,9,3,8,181,40,84,37,1351,18,9,5,19,35,23,0,55,80,70,32,346,376,43
7028,0,0,0,0,19,3,5,3,125,0,0,0,1,3,2,0,4,8,4,4,22,22,3
7029,0,0,0,2,15,2,0,1,104,2,0,1,0,0,0,0,1,7,8,1,30,30,4
7030,0,0,0,3,51,16,22,23,502,39,0,5,0,5,1,0,17,21,26,8,112,159,28
7031,0,0,0,1,36,13,18,165,415,5,0,5,2,4,6,0,19,34,25,7,119,109,30
7032,1,0,1,0,54,12,36,20,508,11,2,7,13,5,11,0,30,31,35,21,194,160,49
7033,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,1,3,1,0,1,3,4
7034,1,0,1,11,142,20,72,93,1367,36,2,14,17,53,26,0,89,52,73,28,385,419,40
7035,0,0,0,0,13,3,5,8,111,0,0,1,1,1,0,0,7,6,7,4,33,43,17
7036,0,0,0,0,15,0,6,7,95,0,1,3,0,2,1,0,4,9,11,0,30,17,9
7037,1,0,1,5,72,12,31,62,389,5,0,4,5,20,7,0,33,21,34,14,142,153,19
7038,0,0,0,0,3,1,3,0,43,1,0,2,0,0,0,0,1,9,1,0,7,10,4
7039,0,0,0,0,11,6,11,15,120,2,0,1,0,1,1,0,3,12,6,3,42,24,11
7040,3,0,1,10,162,28,74,74,1548,24,3,17,40,25,47,0,80,55,97,39,572,511,55
7041,0,0,0,0,66,14,43,29,507,2,0,3,1,1,3,0,9,21,15,5,68,147,14
7042,0,0,0,0,5,0,3,4,124,0,0,2,0,0,2,0,3,11,9,2,21,28,10
